inspection_id,date,school_id,has_electricity,has_drinking_water,has_functional_toilet,has_boundary_wall,has_playground,inspector_name,remarks,infrastructure_deficit_pct
INSP02508,2025-04-19,SCH0566,1.0,1.0,1.0,,,Tanay Sahota,No remarks,0.0
INSP02320,2025-10-11,SCH0277,0.0,,1.0,1.0,1.0,Ati Sama,Good condition,25.0
INSP00615,2025-07-20,SCH0372,,1.0,1.0,,1.0,Nandini Golla,Good condition,0.0
INSP01514,2025-10-09,SCH0402,0.0,1.0,1.0,0.0,1.0,Vivaan Bhattacharyya,Average,40.0
INSP01467,2025-12-28,SCH0368,1.0,,1.0,1.0,0.0,Unknown Inspector,Average,25.0
INSP00402,2025-08-31,S0357,1.0,1.0,1.0,1.0,0.0,Siddharth Sethi,Average,20.0
INSP00995,2026-01-14,SCH0031,1.0,0.0,1.0,0.0,0.0,Rajata Dhaliwal,Toilets locked,60.0
INSP00935,2026-02-22,S0364,0.0,0.0,1.0,1.0,1.0,Ronith Gole,Average,40.0
INSP00372,2025-05-24,S0315,1.0,1.0,1.0,1.0,0.0,Unknown Inspector,Needs repair,20.0
INSP02091,2025-06-13,0199,1.0,1.0,1.0,0.0,0.0,Unknown Inspector,No remarks,40.0
INSP02284,2025-08-04,SCH0556,1.0,1.0,,0.0,1.0,Samesh Gulati,Good condition,25.0
INSP00594,2026-03-20,SCH0203,1.0,1.0,1.0,,1.0,Raghav Chaudhuri,Toilets locked,0.0
INSP02829,2025-07-12,SCH0491,1.0,,1.0,1.0,0.0,Januja Pal,No Remarks,25.0
INSP00727,2025-11-09,SCH0022,1.0,1.0,1.0,1.0,1.0,Unni Sama,No remarks,0.0
INSP00827,2025-06-29,SCH0080,,1.0,,0.0,1.0,Aditya Vyas,No remarks,33.33
INSP01869,2025-09-01,SCH0394,,1.0,,,1.0,Yash Nadig,Needs repair,0.0
INSP00688,2025-12-19,SCH0141,1.0,1.0,1.0,0.0,,Rayaan Sundaram,No remarks,25.0
INSP02335,2025-10-26,SCH0107,1.0,1.0,1.0,1.0,0.0,Faqid Amble,Average,20.0
INSP00137,2025-04-17,SCH0237,1.0,1.0,0.0,1.0,0.0,Leela Mangal,Toilets locked,40.0
INSP02577,2026-01-03,SCH0184,1.0,1.0,1.0,0.0,1.0,Unknown Inspector,Average,20.0
INSP00629,2026-02-26,SCH0035,1.0,1.0,1.0,1.0,0.0,Unknown Inspector,Good condition,20.0
INSP00335,2026-03-29,SCH0248,0.0,1.0,0.0,,0.0,Christopher Yadav,Good condition,75.0
INSP01806,2025-11-24,SCH0102,1.0,,1.0,1.0,1.0,Aadhya Lad,Toilets locked,0.0
INSP00391,2025-08-16,SCH0600,0.0,1.0,1.0,1.0,0.0,Forum Shetty,No remarks,40.0
INSP02934,2026-03-14,SCH0535,1.0,,0.0,0.0,0.0,Unknown Inspector,Average,75.0
INSP01110,2025-07-20,SCH0391,1.0,1.0,1.0,0.0,0.0,Adya Gara,Good condition,40.0
INSP01938,2025-12-20,SCH0150,1.0,1.0,,0.0,0.0,Arin Nagi,No Remarks,50.0
INSP02838,2025-12-07,S0170,0.0,1.0,,,0.0,Divya Bhalla,Needs repair,66.67
INSP00711,2025-12-26,SCH0513,1.0,0.0,1.0,1.0,0.0,Unknown Inspector,Average,40.0
INSP01040,2025-08-27,SCH0348,1.0,,1.0,1.0,1.0,Unknown Inspector,Toilets locked,0.0
INSP02072,2025-06-26,0032,1.0,1.0,,0.0,1.0,Warjas Doshi,Good condition,25.0
INSP02874,2025-07-24,SCH0443,1.0,1.0,1.0,0.0,0.0,Bhavika Om,Toilets locked,40.0
INSP02729,2025-09-25,SCH0355,1.0,1.0,1.0,,0.0,Ganga Shere,Toilets locked,25.0
INSP01562,2025-04-08,SCH0372,1.0,1.0,0.0,,,Pooja Gill,Toilets locked,33.33
INSP02898,2025-11-25,SCH0095,1.0,0.0,,,0.0,Max Dewan,Good condition,66.67
INSP01595,2025-07-26,SCH0538,,1.0,1.0,1.0,,Ira Bala,Good condition,0.0
INSP02991,2025-11-23,SCH0205,1.0,,0.0,0.0,1.0,Avi Vig,No remarks,50.0
INSP02652,2025-04-22,SCH0019,1.0,0.0,1.0,,1.0,Ayush Mangat,No Remarks,25.0
INSP01113,2025-07-17,S0319,1.0,1.0,1.0,1.0,,Unknown Inspector,Toilets locked,0.0
INSP00466,2026-01-16,SCH0397,1.0,1.0,,1.0,1.0,Ojas Behl,No Remarks,0.0
INSP01561,2025-05-01,0306,0.0,1.0,1.0,0.0,,Gautam Sahota,Needs repair,50.0
INSP01224,2026-02-18,SCH0144,1.0,1.0,0.0,1.0,0.0,Forum Minhas,No Remarks,40.0
INSP02111,2025-04-15,SCH0214,,1.0,1.0,1.0,1.0,Radha Prabhu,No Remarks,0.0
INSP02472,2025-12-02,SCH0430,1.0,1.0,0.0,1.0,1.0,Wakeeta Dey,No Remarks,20.0
INSP01509,2025-10-15,SCH0292,1.0,,1.0,,1.0,Unknown Inspector,Good condition,0.0
INSP02716,2026-01-09,SCH0120,1.0,1.0,1.0,0.0,,Unknown Inspector,No remarks,25.0
INSP01105,2025-06-05,SCH0153,1.0,0.0,,1.0,1.0,Dalbir Sur,Average,25.0
INSP00661,2025-08-28,SCH0276,1.0,1.0,1.0,0.0,1.0,Bhavika Venkataraman,Good condition,20.0
INSP00339,2025-08-15,SCH0493,0.0,,1.0,1.0,,Maanav Luthra,No remarks,33.33
INSP00216,2025-08-03,SCH0545,,0.0,,1.0,0.0,Mohammed Varghese,No Remarks,66.67
INSP01616,2025-06-09,SCH0081,1.0,0.0,,0.0,1.0,Nisha Wason,No Remarks,50.0
INSP01342,2026-03-31,SCH0330,1.0,1.0,1.0,1.0,0.0,Jatin Date,No Remarks,20.0
INSP02646,2025-09-06,0226,0.0,1.0,1.0,0.0,0.0,Chaman Maharaj,Average,60.0
INSP02965,2025-07-21,SCH0460,1.0,1.0,1.0,0.0,0.0,Jagdish Bakshi,Toilets locked,40.0
INSP02947,2025-08-27,SCH0146,0.0,,1.0,1.0,0.0,Charles Balasubramanian,No Remarks,50.0
INSP01847,2025-10-07,S0469,1.0,1.0,1.0,0.0,1.0,Quincy Pau,No Remarks,20.0
INSP01593,2025-10-05,SCH0436,,1.0,,1.0,0.0,Janaki Jhaveri,Toilets locked,33.33
INSP02047,2025-04-19,SCH0114,1.0,,1.0,,1.0,Aryan Sachdeva,Good condition,0.0
INSP02654,2025-07-04,SCH0489,1.0,1.0,1.0,,1.0,Hardik Bhatia,Good condition,0.0
INSP00817,2025-06-07,SCH0301,,1.0,1.0,1.0,1.0,Ayushman Viswanathan,No remarks,0.0
INSP01068,2025-08-13,SCH0086,1.0,1.0,1.0,,1.0,Balveer Jhaveri,No Remarks,0.0
INSP02139,2026-04-03,SCH0067,1.0,1.0,,0.0,1.0,Widisha Badal,Good condition,25.0
INSP00275,2026-02-06,SCH0351,0.0,1.0,1.0,1.0,1.0,Advik Baria,No Remarks,20.0
INSP02367,2025-05-23,S0095,1.0,1.0,0.0,1.0,1.0,Alka Comar,Needs repair,20.0
INSP00866,2026-01-05,0103,0.0,1.0,1.0,1.0,1.0,Zehaan Nigam,Needs repair,20.0
INSP00102,2025-12-08,S0332,1.0,1.0,,1.0,1.0,Jalsa Kumer,Needs repair,0.0
INSP01502,2025-01-12,SCH0258,1.0,1.0,1.0,0.0,1.0,Arunima Ramakrishnan,Good condition,20.0
INSP02938,2026-03-11,SCH0014,1.0,1.0,,0.0,0.0,Nidra Barad,Toilets locked,50.0
INSP00172,2025-01-04,SCH0334,0.0,1.0,1.0,,0.0,Ria Palla,No Remarks,50.0
INSP00108,2025-07-07,SCH0568,1.0,1.0,,1.0,0.0,Januja Patla,Good condition,25.0
INSP02217,2025-05-01,SCH0552,1.0,1.0,1.0,,0.0,Girik Prashad,Toilets locked,25.0
INSP01522,2025-11-11,SCH0384,1.0,1.0,1.0,1.0,0.0,Amol Khalsa,No Remarks,20.0
INSP01827,2025-09-08,SCH0231,0.0,1.0,1.0,0.0,1.0,Omaja Bhatnagar,Average,40.0
INSP02322,2026-03-24,SCH0304,1.0,1.0,1.0,,,Nathan Pathak,Needs repair,0.0
INSP01968,2025-05-12,SCH0096,1.0,1.0,0.0,1.0,1.0,Upma Kulkarni,Needs repair,20.0
INSP02416,2025-09-03,SCH0285,,1.0,0.0,1.0,0.0,Varsha Manda,Toilets locked,50.0
INSP02121,2025-07-27,SCH0414,1.0,0.0,1.0,1.0,,Ayush Deo,No remarks,25.0
INSP02374,2025-05-17,SCH0485,0.0,1.0,,1.0,1.0,Anirudh Korpal,Average,25.0
INSP02464,2025-08-29,S0273,0.0,1.0,1.0,1.0,1.0,Baghyawati Sen,Needs repair,20.0
INSP02708,2025-05-26,SCH0014,0.0,,0.0,0.0,,Ishanvi Viswanathan,Toilets locked,100.0
INSP01963,2026-03-20,SCH0429,1.0,1.0,0.0,1.0,0.0,Eshana Singh,No remarks,40.0
INSP00296,2026-01-05,SCH0300,1.0,,0.0,,,Jason Randhawa,No Remarks,50.0
INSP00713,2026-04-01,SCH0059,,0.0,0.0,1.0,1.0,Viraj Mitra,Needs repair,50.0
INSP00073,2025-11-06,SCH0560,0.0,1.0,1.0,,1.0,Ishanvi Mander,Average,25.0
INSP01525,2025-05-13,SCH0353,1.0,0.0,1.0,,1.0,Timothy Borra,Average,25.0
INSP02393,2026-02-06,SCH0328,0.0,1.0,1.0,0.0,,Orinder Subramanian,Toilets locked,50.0
INSP02980,2025-12-21,SCH0481,0.0,0.0,1.0,1.0,1.0,Prisha Kaur,Good condition,40.0
INSP00482,2026-02-12,SCH0092,1.0,,1.0,0.0,1.0,Tejas Maharaj,Good condition,25.0
INSP02338,2025-05-21,SCH0542,1.0,1.0,1.0,1.0,1.0,Mason Bhavsar,Needs repair,0.0
INSP01531,2025-04-12,SCH0509,,1.0,,0.0,1.0,Saksham Bera,No remarks,33.33
INSP02686,2025-04-20,SCH0243,0.0,1.0,1.0,1.0,0.0,Vedant Som,Needs repair,40.0
INSP01873,2026-08-03,SCH0165,1.0,1.0,1.0,1.0,1.0,Unknown Inspector,Good condition,0.0
INSP01515,2025-11-07,SCH0029,0.0,1.0,1.0,0.0,1.0,Omkaar Krishnan,Average,40.0
INSP01491,2025-12-11,SCH0230,,0.0,1.0,0.0,1.0,Harsh Sagar,No remarks,50.0
INSP01172,2025-11-19,SCH0151,1.0,1.0,1.0,0.0,1.0,Samaksh Sidhu,Good condition,20.0
INSP02580,2025-07-01,SCH0546,1.0,,1.0,1.0,1.0,Ayushman Sahota,No remarks,0.0
INSP02038,2025-04-08,SCH0428,0.0,1.0,1.0,,0.0,Zaitra Rege,Needs repair,50.0
INSP02673,2025-06-14,SCH0214,1.0,1.0,1.0,0.0,1.0,Laksh Babu,Good condition,20.0
INSP02185,2025-05-29,SCH0186,0.0,0.0,0.0,,1.0,Timothy Ganguly,No Remarks,75.0
INSP02336,2025-10-16,SCH0443,1.0,1.0,0.0,0.0,0.0,Lucky Natt,Toilets locked,60.0
INSP02395,2025-11-13,SCH0141,1.0,,1.0,0.0,0.0,Madhavi Ben,No Remarks,50.0
INSP00406,2025-07-16,SCH0367,0.0,1.0,1.0,1.0,1.0,Vedika Sodhi,Average,20.0
INSP00758,2025-12-10,SCH0034,1.0,1.0,1.0,,0.0,Inaya Barman,Toilets locked,25.0
INSP02115,2025-10-11,SCH0381,,1.0,0.0,1.0,1.0,Meghana Sama,Average,25.0
INSP02303,2025-09-24,SCH0334,1.0,1.0,1.0,1.0,1.0,Vyanjana Tandon,Good condition,0.0
INSP00098,2025-09-14,SCH0520,,0.0,1.0,1.0,0.0,Mitesh Mahajan,No remarks,50.0
INSP01334,2026-01-24,SCH0260,1.0,1.0,0.0,,,Amruta Talwar,Needs repair,33.33
INSP02513,2025-05-11,SCH0468,0.0,1.0,0.0,1.0,0.0,Unknown Inspector,No remarks,60.0
INSP00744,2025-06-28,SCH0268,0.0,1.0,,,,Unknown Inspector,Needs repair,50.0
INSP00807,2025-08-20,SCH0131,,1.0,0.0,,0.0,Hiral Bhattacharyya,No remarks,66.67
INSP02911,2025-11-28,S0153,1.0,1.0,,,1.0,Qushi Gulati,Needs repair,0.0
INSP02079,2025-08-13,SCH0212,1.0,1.0,,0.0,1.0,Vasana Kaul,No remarks,25.0
INSP02630,2025-07-01,SCH0490,1.0,1.0,,1.0,1.0,Dayita Choudhry,Toilets locked,0.0
INSP01536,2025-04-06,SCH0474,1.0,1.0,0.0,1.0,0.0,Nandini Parikh,Needs repair,40.0
INSP02308,2026-01-09,SCH0486,0.0,1.0,,1.0,0.0,Ekansh Natarajan,Average,50.0
INSP02267,2025-05-15,SCH0347,1.0,1.0,1.0,,1.0,Thomas Lala,Toilets locked,0.0
INSP02467,2026-02-13,SCH0435,1.0,1.0,1.0,0.0,1.0,Faris Parmar,No Remarks,20.0
INSP00149,2025-08-07,SCH0465,1.0,1.0,1.0,0.0,0.0,Azaan Sani,Needs repair,40.0
INSP01978,2025-10-26,SCH0311,0.0,1.0,0.0,1.0,1.0,Mugdha Badami,Average,40.0
INSP02163,2025-10-10,SCH0043,1.0,1.0,1.0,,1.0,Ayaan Solanki,Good condition,0.0
INSP02304,2025-08-31,SCH0539,1.0,1.0,1.0,1.0,,Shivansh Loke,Toilets locked,0.0
INSP01316,2026-03-17,SCH0293,0.0,1.0,,1.0,0.0,Ranveer Dutt,No remarks,50.0
INSP00693,2026-03-10,SCH0102,1.0,1.0,0.0,,,Unknown Inspector,Toilets locked,33.33
INSP00819,2025-08-24,SCH0058,1.0,1.0,0.0,,1.0,Harrison Shah,Good condition,25.0
INSP01729,2026-01-03,SCH0354,1.0,0.0,1.0,0.0,,Ojasvi Venkataraman,No Remarks,50.0
INSP01387,2026-02-21,SCH0566,0.0,0.0,1.0,1.0,0.0,Samarth Narain,No remarks,60.0
INSP01846,2025-07-28,S0163,1.0,0.0,0.0,1.0,0.0,Ucchal Ramaswamy,No remarks,60.0
INSP02405,2026-01-24,SCH0559,0.0,1.0,,1.0,1.0,Hemangini Garg,No Remarks,25.0
INSP02430,2026-03-05,SCH0298,1.0,1.0,1.0,0.0,,Liam Prabhakar,No remarks,25.0
INSP01600,2025-09-12,SCH0172,0.0,1.0,0.0,,1.0,Radhika Oza,Toilets locked,50.0
INSP02485,2025-05-01,SCH0334,1.0,1.0,1.0,1.0,1.0,Eiravati Naidu,Good condition,0.0
INSP02585,2026-02-14,0555,,1.0,1.0,1.0,,Benjamin Chatterjee,No Remarks,0.0
INSP00702,2025-12-12,SCH0364,,1.0,1.0,,1.0,Abha Agarwal,No Remarks,0.0
INSP01500,2026-03-19,SCH0094,,1.0,1.0,0.0,1.0,Diya Parmer,Needs repair,25.0
INSP02794,2025-09-18,SCH0230,1.0,1.0,1.0,1.0,1.0,Akshay Pingle,Needs repair,0.0
INSP00922,2025-03-12,SCH0132,1.0,,,1.0,1.0,Unknown Inspector,Average,0.0
INSP01425,2025-08-21,SCH0409,1.0,1.0,,1.0,1.0,Eiravati Mangal,No Remarks,0.0
INSP01709,2026-03-08,SCH0270,1.0,0.0,,1.0,1.0,Vasatika Sinha,No Remarks,25.0
INSP00906,2025-12-27,SCH0033,,1.0,1.0,1.0,1.0,Anvi Kant,Needs repair,0.0
INSP00455,2026-03-16,SCH0205,1.0,1.0,1.0,0.0,,Ekansh Gulati,No Remarks,25.0
INSP02471,2025-05-08,SCH0431,1.0,,,0.0,1.0,Ikshita Shroff,Needs repair,33.33
INSP02209,2025-11-13,SCH0193,0.0,1.0,1.0,0.0,,Amara Sathe,Needs repair,50.0
INSP02656,2025-10-16,0205,,,1.0,0.0,0.0,Andrew Nigam,Average,66.67
INSP02299,2025-08-16,SCH0449,1.0,0.0,1.0,0.0,1.0,Abhimanyu Om,Needs repair,40.0
INSP00168,2025-04-09,SCH0568,0.0,1.0,,1.0,1.0,Ranveer Magar,Good condition,25.0
INSP00731,2025-11-05,SCH0371,,,1.0,0.0,1.0,Widisha Dalal,Toilets locked,33.33
INSP02277,2025-05-20,0569,0.0,1.0,1.0,0.0,0.0,Yatin Magar,Needs repair,60.0
INSP01311,2025-05-08,SCH0145,,,1.0,0.0,0.0,Sudiksha Tank,Average,66.67
INSP02422,2025-09-30,SCH0188,,1.0,1.0,1.0,0.0,Dayamai Luthra,No remarks,25.0
INSP00027,2025-08-11,SCH0023,,1.0,1.0,0.0,1.0,Unknown Inspector,Toilets locked,25.0
INSP02098,2025-11-29,SCH0329,,1.0,,0.0,1.0,Unknown Inspector,No Remarks,33.33
INSP01898,2025-12-23,SCH0418,1.0,1.0,1.0,1.0,0.0,Yahvi Divan,Needs repair,20.0
INSP01653,2026-03-07,SCH0346,1.0,,1.0,0.0,1.0,Abha Raval,Average,25.0
INSP01623,2025-04-24,SCH0257,0.0,1.0,1.0,1.0,1.0,Rachit Rastogi,Toilets locked,20.0
INSP00588,2026-02-10,SCH0309,1.0,1.0,1.0,1.0,0.0,Dayita Mahal,No Remarks,20.0
INSP01402,2025-04-26,SCH0262,1.0,1.0,1.0,0.0,1.0,Bhavna Chandra,No Remarks,20.0
INSP00998,2026-02-23,SCH0040,1.0,1.0,1.0,1.0,0.0,Chanakya Kata,Good condition,20.0
INSP01177,2025-09-02,SCH0148,1.0,,1.0,,1.0,Triya Singh,Good condition,0.0
INSP01701,2025-12-14,SCH0256,0.0,1.0,1.0,0.0,0.0,Vasana Wagle,Toilets locked,60.0
INSP01041,2026-01-17,SCH0029,1.0,1.0,1.0,,1.0,Devansh Chaudhary,No remarks,0.0
INSP00034,2025-04-13,S0403,1.0,1.0,1.0,1.0,0.0,Chanakya Baria,No remarks,20.0
INSP02410,2025-05-12,SCH0417,0.0,1.0,0.0,1.0,1.0,Harshil Mall,Toilets locked,40.0
INSP01380,2026-03-03,SCH0181,1.0,1.0,,1.0,,Udant Wali,Average,0.0
INSP00042,2026-02-23,SCH0196,1.0,1.0,1.0,1.0,0.0,Varenya Parmer,Toilets locked,20.0
INSP01877,2025-10-15,SCH0265,1.0,1.0,1.0,0.0,1.0,Raghav Doshi,No remarks,20.0
INSP02952,2025-11-06,SCH0393,1.0,1.0,1.0,1.0,1.0,Ishita Chokshi,Good condition,0.0
INSP02309,2025-08-11,SCH0142,1.0,1.0,,1.0,0.0,Tanish Zacharia,No remarks,25.0
INSP02741,2025-07-24,SCH0302,1.0,1.0,,0.0,0.0,Aryan Roy,Average,50.0
INSP02280,2025-07-12,SCH0226,1.0,1.0,1.0,1.0,0.0,Anita Parmar,Needs repair,20.0
INSP02019,2025-05-28,SCH0282,1.0,1.0,1.0,1.0,1.0,Samarth Deshpande,Toilets locked,0.0
INSP02000,2025-09-01,SCH0217,0.0,1.0,1.0,1.0,1.0,Triya Dhawan,No Remarks,20.0
INSP00610,2025-08-06,SCH0062,1.0,1.0,1.0,0.0,1.0,Niharika Nori,Good condition,20.0
INSP01133,2025-05-13,SCH0489,1.0,0.0,,1.0,,Yug Halder,No Remarks,33.33
INSP00029,2025-06-03,SCH0132,1.0,1.0,,1.0,1.0,Arin Lall,Toilets locked,0.0
INSP00442,2025-09-01,S0564,1.0,1.0,1.0,0.0,1.0,Yamini Sridhar,Needs repair,20.0
INSP00666,2025-05-27,S0431,,1.0,0.0,1.0,,Nidra Kashyap,No remarks,33.33
INSP02993,2026-02-24,SCH0544,1.0,1.0,,0.0,1.0,Advika Sehgal,No remarks,25.0
INSP00494,2026-01-10,SCH0537,1.0,0.0,1.0,,0.0,Lucky Chauhan,Average,50.0
INSP01259,2025-05-24,S0338,1.0,1.0,,1.0,0.0,Daksha Gupta,No remarks,25.0
INSP01302,2026-06-02,SCH0286,1.0,1.0,1.0,,0.0,Priya Kala,Good condition,25.0
INSP02671,2025-10-28,SCH0489,1.0,1.0,1.0,1.0,1.0,Owen Dhaliwal,No remarks,0.0
INSP02489,2025-08-24,SCH0544,1.0,1.0,1.0,0.0,1.0,Oni Khurana,Needs repair,20.0
INSP01383,2025-12-01,SCH0133,1.0,0.0,1.0,,0.0,Robert Bahri,No remarks,50.0
INSP01305,2025-08-15,SCH0402,,1.0,1.0,,0.0,Azad Prakash,Needs repair,33.33
INSP00237,2025-12-17,SCH0180,,1.0,1.0,1.0,0.0,Ria Babu,Toilets locked,25.0
INSP01986,2025-12-03,S0115,0.0,1.0,1.0,1.0,1.0,Christopher Chakraborty,Average,20.0
INSP00552,2025-10-15,SCH0162,,1.0,0.0,1.0,,Adweta Gupta,Good condition,33.33
INSP00521,2025-04-13,0018,1.0,1.0,1.0,0.0,0.0,Unknown Inspector,Average,40.0
INSP01233,2025-07-19,SCH0395,1.0,1.0,1.0,1.0,1.0,Chatresh Misra,Toilets locked,0.0
INSP01139,2025-04-20,SCH0376,1.0,,1.0,0.0,,Krish Hayer,Needs repair,33.33
INSP01906,2025-01-05,SCH0400,1.0,1.0,1.0,1.0,1.0,Eta Kanda,Needs repair,0.0
INSP00721,2025-04-10,SCH0009,,0.0,0.0,1.0,,Prisha Chandran,Good condition,66.67
INSP00736,2025-05-23,SCH0224,1.0,1.0,1.0,1.0,,Gautam Kannan,Toilets locked,0.0
INSP03000,2025-08-09,0349,0.0,1.0,1.0,0.0,1.0,Bimala Talwar,Needs repair,40.0
INSP01751,2025-11-06,SCH0234,,1.0,,1.0,1.0,Jonathan Setty,Good condition,0.0
INSP00059,2026-09-03,S0030,,0.0,1.0,1.0,0.0,Janaki Bora,No Remarks,50.0
INSP00632,2026-02-09,0166,0.0,,1.0,0.0,0.0,Aashi Srinivasan,No Remarks,75.0
INSP01182,2026-05-02,SCH0368,1.0,1.0,1.0,0.0,0.0,Azad Kota,Needs repair,40.0
INSP02323,2025-03-04,0176,1.0,1.0,,0.0,,Unknown Inspector,No remarks,33.33
INSP00593,2025-05-23,SCH0155,0.0,,1.0,1.0,0.0,Vamakshi Deshpande,Needs repair,50.0
INSP01304,2025-07-20,SCH0176,1.0,1.0,1.0,1.0,1.0,Omya Shenoy,Toilets locked,0.0
INSP01388,2025-12-19,0351,1.0,1.0,1.0,1.0,0.0,Aarav Sandhu,No remarks,20.0
INSP02751,2025-07-19,SCH0157,1.0,,1.0,1.0,,Unknown Inspector,Needs repair,0.0
INSP02767,2025-05-05,SCH0081,1.0,1.0,,1.0,0.0,Finn Prashad,Needs repair,25.0
INSP02055,2025-03-06,SCH0241,1.0,1.0,,1.0,0.0,Chaitaly Sandhu,Average,25.0
INSP02349,2025-05-17,SCH0221,1.0,1.0,1.0,1.0,0.0,Urmi Gole,Needs repair,20.0
INSP00940,2025-09-28,S0471,,1.0,1.0,,1.0,Unni Balay,Needs repair,0.0
INSP02931,2025-12-26,SCH0262,1.0,0.0,1.0,1.0,,Christopher Dutt,Needs repair,25.0
INSP01250,2025-09-23,SCH0538,,1.0,0.0,0.0,1.0,Edhitha Kata,No Remarks,50.0
INSP00905,2026-02-14,SCH0417,0.0,1.0,1.0,1.0,0.0,Harrison Garg,No remarks,40.0
INSP02964,2026-01-11,SCH0145,1.0,1.0,0.0,1.0,0.0,Yauvani Bala,No Remarks,40.0
INSP01280,2025-06-03,SCH0476,0.0,1.0,1.0,,1.0,Sathvik Gade,Good condition,25.0
INSP02243,2025-06-08,0279,1.0,0.0,1.0,0.0,1.0,Sanya Ben,No Remarks,40.0
INSP02511,2025-09-19,SCH0490,0.0,0.0,1.0,1.0,,Azad Nagarajan,Average,50.0
INSP02593,2026-01-29,SCH0452,1.0,1.0,1.0,1.0,,Unknown Inspector,No remarks,0.0
INSP01143,2025-12-10,SCH0026,,1.0,0.0,1.0,1.0,Gabriel Sankaran,Needs repair,25.0
INSP02628,2026-03-11,SCH0019,0.0,1.0,0.0,1.0,,Unknown Inspector,No remarks,50.0
INSP00707,2025-05-24,SCH0558,1.0,1.0,1.0,1.0,,Dominic Goda,Average,0.0
INSP02929,2025-05-09,SCH0302,,1.0,,,0.0,Barkha Purohit,Good condition,50.0
INSP01023,2025-07-20,SCH0246,1.0,1.0,1.0,1.0,1.0,Balvan Gopal,Toilets locked,0.0
INSP00746,2026-03-03,SCH0565,1.0,1.0,1.0,0.0,1.0,Maanas Ray,Needs repair,20.0
INSP01547,2025-05-12,SCH0095,0.0,,1.0,1.0,0.0,Harini Mohanty,Good condition,50.0
INSP01940,2025-08-30,SCH0526,,0.0,1.0,,1.0,Urvashi Prabhu,Needs repair,33.33
INSP02481,2025-09-21,SCH0466,0.0,1.0,,0.0,0.0,Unknown Inspector,Average,75.0
INSP02155,2025-11-07,SCH0231,0.0,1.0,1.0,,0.0,Abha Chandran,Toilets locked,50.0
INSP02824,2025-04-28,SCH0041,1.0,1.0,1.0,1.0,1.0,Jonathan Dutt,Toilets locked,0.0
INSP00514,2025-04-07,SCH0016,1.0,1.0,1.0,1.0,1.0,Arunima Dixit,No remarks,0.0
INSP00082,2025-09-24,SCH0579,,,1.0,0.0,1.0,Unknown Inspector,Needs repair,33.33
INSP02799,2025-10-22,SCH0084,,0.0,0.0,0.0,1.0,Saumya Tata,No Remarks,75.0
INSP01309,2025-09-25,SCH0584,1.0,1.0,,0.0,1.0,Harshil Vasa,Toilets locked,25.0
INSP02625,2026-03-08,SCH0443,1.0,1.0,1.0,0.0,1.0,Warinder Din,Average,20.0
INSP00915,2026-03-13,SCH0034,1.0,1.0,1.0,,0.0,Wahab Sehgal,Needs repair,25.0
INSP01405,2026-02-28,0137,1.0,1.0,1.0,1.0,1.0,Kala Mukhopadhyay,Average,0.0
INSP01648,2025-05-07,S0169,1.0,1.0,1.0,1.0,0.0,Netra Soman,Average,20.0
INSP02901,2025-04-27,SCH0192,0.0,1.0,1.0,1.0,1.0,Theodore Toor,Average,20.0
INSP01109,2025-11-26,S0571,1.0,1.0,,,1.0,Urishilla Choudhury,No Remarks,0.0
INSP00151,2025-04-06,SCH0094,1.0,1.0,1.0,1.0,0.0,Atharv Radhakrishnan,No remarks,20.0
INSP02866,2026-01-14,SCH0384,,1.0,1.0,0.0,1.0,Unknown Inspector,Needs repair,25.0
INSP00775,2025-10-20,SCH0502,,1.0,1.0,1.0,1.0,Garima Oak,Good condition,0.0
INSP00330,2025-10-10,SCH0376,0.0,1.0,1.0,1.0,0.0,Reva Bahl,Toilets locked,40.0
INSP00007,2025-05-13,SCH0243,1.0,1.0,1.0,,0.0,Unknown Inspector,Needs repair,25.0
INSP02002,2026-03-17,SCH0175,,1.0,1.0,1.0,0.0,Yutika Dugar,Good condition,25.0
INSP00944,2025-05-15,SCH0438,1.0,,1.0,1.0,1.0,Chavvi Maharaj,Needs repair,0.0
INSP00823,2025-09-22,SCH0031,1.0,0.0,1.0,1.0,0.0,Mohini Vohra,Toilets locked,40.0
INSP00910,2025-08-29,SCH0553,,1.0,0.0,,0.0,Nitesh Pradhan,Needs repair,66.67
INSP00182,2025-08-30,SCH0322,0.0,1.0,0.0,1.0,1.0,Ekavir Gole,No Remarks,40.0
INSP00165,2025-08-07,S0053,1.0,1.0,1.0,,1.0,Varsha Chakraborty,Good condition,0.0
INSP01524,2025-04-23,SCH0225,0.0,1.0,1.0,1.0,1.0,Ekaraj Nigam,No Remarks,20.0
INSP00452,2025-01-08,0161,1.0,1.0,0.0,1.0,,Panini Andra,No Remarks,25.0
INSP01312,2025-11-01,SCH0276,1.0,,0.0,0.0,1.0,Matthew Issac,Needs repair,50.0
INSP01112,2025-12-30,SCH0213,1.0,1.0,0.0,0.0,0.0,Barkha Venkatesh,No remarks,60.0
INSP01288,2026-01-12,SCH0360,0.0,1.0,,1.0,1.0,Qushi Bains,No Remarks,25.0
INSP00328,2025-11-10,SCH0567,0.0,1.0,1.0,0.0,0.0,Balvan Chakrabarti,Average,60.0
INSP01791,2025-04-09,SCH0541,0.0,,,,0.0,Riya Kala,Toilets locked,100.0
