inspection_id,date,school_id,has_electricity,has_drinking_water,has_functional_toilet,has_boundary_wall,has_playground,inspector_name,remarks
INSP01388,2025-12-19,SCH0351,True,True,True,True,False,Aarav Sandhu,No remarks
INSP02751,2025-07-19,SCH0157,True,,True,True,True,,Needs repair
INSP02767,2025-05-05,SCH0081,True,True,False,True,False,Finn Prashad,Needs repair
INSP02055,2025-06-03,SCH0241,True,True,True,True,False,Chaitaly Sandhu,Average
INSP02349,2025-05-17,SCH0221,True,True,True,True,False,Urmi Gole,Needs repair
INSP00940,2025-09-28,SCH0471,,True,True,False,True,Unni Balay,Needs repair
INSP02931,2025-12-26,SCH0262,True,False,True,True,,Christopher Dutt,Needs repair
INSP01250,2025-09-23,SCH0538,True,True,False,False,True,Edhitha Kata,
INSP00905,2026-02-14,SCH0417,False,True,True,True,False,Harrison Garg,No remarks
INSP02964,2026-01-11,SCH0145,True,True,False,True,False,Yauvani Bala,
INSP01280,2025-06-03,SCH0476,False,True,True,,True,Sathvik Gade,Good condition
INSP02243,2025-06-08,SCH0279,True,False,True,False,True,Sanya Ben,
INSP02511,2025-09-19,SCH0490,False,False,True,True,False,Azad Nagarajan,Average
INSP02593,2026-01-29,SCH0452,True,True,True,True,False,,No remarks
INSP01143,2025-10-12,SCH0026,False,True,False,True,True,Gabriel Sankaran,Needs repair
INSP02628,2026-03-11,SCH0019,False,True,False,True,False,,No remarks
INSP00707,2025-05-24,SCH0558,True,True,True,True,False,Dominic Goda,Average
INSP02929,2025-05-09,SCH0302,True,True,True,True,False,Barkha Purohit,Good condition
INSP01023,2025-07-20,SCH0246,True,True,True,True,True,Balvan Gopal,Toilets locked
INSP00746,2026-03-03,SCH0565,True,True,True,False,True,Maanas Ray,Needs repair
INSP01547,2025-12-05,SCH0095,False,,True,True,False,Harini Mohanty,Good condition
INSP01940,2025-08-30,SCH0526,False,False,True,False,True,Urvashi Prabhu,Needs repair
INSP02481,2025-09-21,SCH0466,False,True,,False,False,,Average
INSP02155,2025-11-07,SCH0231,False,True,True,,False,Abha Chandran,Toilets locked
INSP02824,2025-04-28,SCH0041,True,True,True,True,True,Jonathan Dutt,Toilets locked
INSP00514,2025-07-04,SCH0016,True,True,True,True,True,Arunima Dixit,No remarks
INSP00082,2025-09-24,SCH0579,True,False,True,False,True,,Needs repair
INSP02799,2025-10-22,SCH0084,True,False,False,False,True,Saumya Tata,
INSP01309,2025-09-25,SCH0584,True,True,True,False,True,Harshil Vasa,Toilets locked
INSP02625,2026-03-08,SCH0443,True,True,True,False,True,Warinder Din,Average
INSP00915,2026-03-13,SCH0034,True,True,True,True,False,Wahab Sehgal,Needs repair
INSP01405,2026-02-28,SCH0137,True,True,True,True,True,Kala Mukhopadhyay,Average
INSP01648,2025-07-05,SCH0169,True,True,True,True,False,Netra Soman,Average
INSP02901,2025-04-27,SCH0192,False,True,True,True,True,Theodore Toor,Average
INSP01109,2025-11-26,SCH0571,True,True,True,True,True,Urishilla Choudhury,
INSP00151,2025-04-06,SCH0094,True,True,True,True,False,Atharv Radhakrishnan,No remarks
INSP02866,2026-01-14,SCH0384,True,True,True,False,True,,Needs repair
INSP00775,2025-10-20,SCH0502,,True,True,True,True,Garima Oak,Good condition
INSP00330,2025-10-10,SCH0376,False,True,True,True,False,Reva Bahl,Toilets locked
INSP00007,2025-05-13,SCH0243,True,True,True,,False,,Needs repair
INSP02002,2026-03-17,SCH0175,False,True,True,True,False,Yutika Dugar,Good condition
INSP00944,2025-05-15,SCH0438,True,True,True,True,True,Chavvi Maharaj,Needs repair
INSP00823,2025-09-22,SCH0031,True,False,True,True,False,Mohini Vohra,Toilets locked
INSP00910,2025-08-29,SCH0553,True,True,False,False,False,Nitesh Pradhan,Needs repair
INSP00182,2025-08-30,SCH0322,False,True,False,True,True,Ekavir Gole,
INSP00165,2025-08-07,SCH0053,True,True,True,True,True,Varsha Chakraborty,Good condition
INSP01524,2025-04-23,SCH0225,False,True,True,True,True,Ekaraj Nigam,
INSP00452,2025-08-01,SCH0161,True,True,False,True,False,Panini Andra,
INSP01312,2025-01-11,SCH0276,True,True,False,False,True,Matthew Issac,Needs repair
INSP01112,2025-12-30,SCH0213,True,True,False,False,False,Barkha Venkatesh,No remarks
INSP01288,2026-01-12,SCH0360,False,True,True,True,True,Qushi Bains,
INSP00328,2025-11-10,SCH0567,False,True,True,False,False,Balvan Chakrabarti,Average
INSP01791,2025-04-09,SCH0541,False,True,,False,False,Riya Kala,Toilets locked
INSP02793,2026-02-06,SCH0563,True,True,True,True,True,Nisha Madan,Average
INSP02008,2025-11-25,SCH0028,True,True,True,True,True,Qadim Sabharwal,Average
INSP01859,2025-08-03,SCH0487,,True,True,False,True,Vansha Bhat,Needs repair
INSP00313,2025-08-04,SCH0396,True,True,True,False,True,David Mane,Needs repair
INSP00833,2025-12-13,SCH0326,True,True,False,True,False,Sanaya Varty,No remarks
INSP01202,2026-01-29,SCH0140,True,True,True,False,True,Pahal Rattan,Good condition
INSP02438,2025-04-07,SCH0237,False,True,True,True,True,Pranav Arya,Good condition
INSP02074,2026-01-14,SCH0405,False,True,False,True,,Aarav Nazareth,No remarks
INSP02447,2026-03-09,SCH0003,True,True,True,,True,Raghav Pradhan,Needs repair
INSP01482,2025-10-19,SCH0234,True,True,False,False,False,Vanya Vala,Good condition
INSP00778,2025-10-28,SCH0421,False,True,True,False,True,Advaith Ray,Toilets locked
INSP00800,2026-02-02,SCH0534,True,True,True,False,False,Manthan Dhawan,Toilets locked
INSP00055,2025-07-22,SCH0392,True,False,False,True,False,Indira Amble,Good condition
INSP01921,2026-02-28,SCH0395,False,True,True,True,,Rachana Ganesh,No remarks
INSP02719,2026-03-10,SCH0233,True,True,True,True,True,,No remarks
INSP01702,2025-12-27,SCH0030,False,True,False,True,False,Tanvi Mital,
INSP02949,2025-11-12,SCH0573,True,True,True,True,True,Viraj Sule,Needs repair
INSP00988,2026-02-20,SCH0279,True,True,True,True,False,Zaitra Batra,
INSP02271,2026-03-28,SCH0513,True,False,False,True,True,Ekta Pillai,
INSP01395,2025-04-11,SCH0118,True,True,True,False,False,Tanay Shenoy,Average
INSP00769,2025-07-11,SCH0569,True,True,,False,False,Mahika Bedi,Good condition
INSP02790,2025-12-01,SCH0578,,True,True,True,,Radha Ratta,No remarks
INSP00286,2026-03-28,SCH0503,False,True,True,False,True,Ubika Chanda,No remarks
INSP02775,2025-10-06,SCH0534,True,True,False,True,False,Chaitaly Halder,Average
INSP00429,2025-11-21,SCH0064,True,False,True,True,False,Zayyan Sura,No remarks
INSP02080,2026-03-11,SCH0401,False,False,True,True,False,Anmol Nayar,
INSP00723,2025-05-23,SCH0551,True,True,True,False,False,,Average
INSP00952,2025-05-26,SCH0132,False,True,True,True,True,Nicholas Kaul,Good condition
INSP00990,2025-06-25,SCH0386,True,True,False,False,False,Azaan Vyas,No remarks
INSP02935,2026-01-13,SCH0455,True,True,True,True,True,Upasna Sama,Average
INSP02882,2025-07-20,SCH0059,False,True,False,True,True,Christopher Agarwal,Good condition
INSP00327,2025-12-03,SCH0270,True,True,True,True,True,Nimrat Acharya,Average
INSP01384,2025-05-09,SCH0360,True,True,True,False,,,Average
INSP01725,2025-07-12,SCH0351,True,True,True,True,False,Amaira Butala,
INSP01087,2025-05-30,SCH0276,True,False,True,,True,Girish Sampath,Needs repair
INSP00342,2026-01-19,SCH0490,True,True,False,True,False,Rajata Bhardwaj,Average
INSP00148,2025-10-11,SCH0143,True,,True,True,False,Dhriti Ray,
INSP02463,2025-04-20,SCH0258,False,,True,,False,Manbir Varghese,Average
INSP01108,2025-11-25,SCH0164,True,True,False,True,False,Imaran Gara,Needs repair
INSP00849,2025-05-26,SCH0151,True,True,True,False,True,Ayushman Ramachandran,No remarks
INSP00967,2026-01-17,SCH0117,True,True,False,True,False,,No remarks
INSP02592,2026-01-01,SCH0450,True,False,True,False,True,Sara Pandya,Good condition
INSP00662,2026-03-16,SCH0271,True,True,,,False,Chameli Bali,No remarks
INSP01003,2025-12-15,SCH0260,True,True,True,True,True,Saumya Toor,
INSP02465,2026-01-17,SCH0321,True,True,True,True,True,Faraj Nazareth,Average
INSP02648,2025-05-14,SCH0023,True,True,True,,True,Falguni Barad,Needs repair
INSP02792,2025-05-06,SCH0235,True,True,False,True,True,Vansha Chokshi,Toilets locked
INSP01880,2026-01-18,SCH0509,True,True,True,False,,Abhiram Pall,Average
INSP02960,2025-06-19,SCH0423,True,True,True,True,True,Nirja Sankaran,Needs repair
INSP01204,2025-08-06,SCH0543,True,,False,True,False,Jagat Sandal,Average
INSP01991,2025-07-27,SCH0107,True,True,,True,True,,Good condition
INSP00025,2025-01-12,SCH0038,True,True,True,False,False,Saksham Ganesan,Needs repair
INSP02953,2026-03-04,SCH0097,True,True,True,False,False,Darpan Natt,Good condition
INSP02207,2026-01-24,SCH0226,True,False,True,False,True,Rayaan Parsa,Toilets locked
INSP02189,2025-09-26,SCH0370,True,False,False,True,False,Jeevika Krishnan,
INSP02423,2026-01-16,SCH0394,True,True,True,True,True,Utkarsh Behl,Good condition
INSP00876,2026-01-13,SCH0218,True,True,True,True,True,Vasana Dyal,Average
INSP02834,2025-05-19,SCH0118,True,False,True,False,True,Mohammed Ramesh,Average
INSP00939,2025-10-16,SCH0251,True,True,True,True,,Aadi Misra,Needs repair
INSP02638,2025-06-15,SCH0174,True,False,True,False,False,Leela Nath,Toilets locked
INSP00386,2025-04-16,SCH0114,True,True,False,False,True,Anthony Kamdar,Needs repair
INSP02418,2026-03-10,SCH0024,True,True,True,False,False,Rohan Ratta,Good condition
INSP02639,2026-03-26,SCH0071,True,True,True,True,False,Rishi Mitter,Toilets locked
INSP02316,2025-07-12,SCH0301,True,True,True,False,True,Jagat Bassi,
INSP02855,2025-11-16,SCH0108,,True,True,False,True,Zarna Kade,Needs repair
INSP00937,2025-06-27,SCH0395,True,True,True,False,True,Harini Kale,Toilets locked
INSP02713,2025-10-14,SCH0427,True,True,True,,False,Upadhriti Mall,No remarks
INSP01333,2025-06-28,SCH0210,False,True,True,True,False,Aarini Randhawa,Good condition
INSP01935,2025-10-10,SCH0545,True,True,True,False,True,Vyanjana De,Good condition
INSP00936,2026-02-20,SCH0215,True,True,True,True,False,Ethan Raval,
INSP00567,2025-04-02,SCH0526,True,True,True,False,True,Nilima Jha,Needs repair
INSP01855,2026-01-04,SCH0588,False,True,True,,False,Chakradev Kalita,Needs repair
INSP02553,2026-02-25,SCH0402,True,True,True,False,False,Abhiram Ganesan,No remarks
INSP01646,2025-07-09,SCH0206,False,,True,False,False,Gopal Basu,No remarks
INSP02234,2026-03-24,SCH0517,True,True,True,False,False,Samuel Dhawan,Needs repair
INSP01793,2025-04-13,SCH0050,True,True,False,True,False,Eesha Sha,Needs repair
INSP01431,2025-06-13,SCH0334,True,True,True,True,True,,No remarks
INSP02647,2025-10-18,SCH0563,True,False,False,True,True,Veda Khurana,Toilets locked
INSP01014,2025-11-28,SCH0497,False,True,True,True,False,Faqid Mishra,No remarks
INSP01929,2025-10-09,SCH0502,True,True,False,True,True,Meghana Barad,Needs repair
INSP02371,2025-12-02,SCH0586,True,True,False,True,False,Neel Sachdev,
INSP00127,2026-01-09,SCH0495,True,False,True,True,True,Triveni Tripathi,Toilets locked
INSP02811,2026-02-12,SCH0197,True,True,True,True,True,Nimrat Gupta,Average
INSP01348,2025-04-13,SCH0037,True,True,True,True,False,Bhavika Prakash,No remarks
INSP00356,2026-01-14,SCH0053,True,True,True,,False,,Toilets locked
INSP00828,2025-07-04,SCH0493,True,True,True,False,True,Ishaan Parikh,Good condition
INSP01640,2026-03-24,SCH0033,True,True,True,True,True,,Toilets locked
INSP00985,2025-04-05,SCH0481,True,True,True,True,True,Baljiwan Balakrishnan,No remarks
INSP00363,2025-09-20,SCH0521,True,False,True,True,False,Raagini Wason,
INSP00346,2025-08-28,SCH0307,True,True,True,False,False,Chameli Gulati,Good condition
INSP02674,2025-07-03,SCH0539,True,True,True,True,,Inaya Salvi,Good condition
INSP00712,2025-10-04,SCH0318,False,True,True,True,False,Deepa Rai,Average
INSP02173,2025-09-23,SCH0050,True,True,True,False,False,Kashish D’Alia,Toilets locked
INSP00011,2025-04-04,SCH0336,True,True,True,True,True,Sudiksha Johal,
INSP02542,2025-08-12,SCH0534,True,False,True,True,False,,Good condition
INSP02117,2026-01-02,SCH0097,True,True,True,True,False,Anmol Bhakta,Toilets locked
INSP01835,2025-12-05,SCH0081,True,True,True,True,False,Garima Rana,Toilets locked
INSP00794,2025-08-17,SCH0278,True,True,False,False,False,Benjamin Pai,Average
INSP02906,2025-07-05,SCH0385,False,True,True,False,False,Siya Dewan,Needs repair
INSP00095,2026-01-07,SCH0222,True,True,True,True,False,Chanakya Sodhi,No remarks
INSP00130,2025-04-28,SCH0329,True,True,True,True,False,Wishi Vasa,
INSP02361,2025-04-22,SCH0489,True,True,True,True,False,Xalak Hans,Average
INSP01901,2025-08-06,SCH0439,True,True,True,False,True,Kala Nadig,Needs repair
INSP02757,2025-11-29,SCH0372,True,True,True,True,True,Wakeeta Bawa,No remarks
INSP01933,2025-10-06,SCH0347,True,True,True,True,True,Nihal Salvi,Needs repair
INSP02264,2025-10-05,SCH0370,True,True,False,True,True,Manthan Pandey,Needs repair
INSP01866,2025-10-09,SCH0500,True,True,True,True,True,,Toilets locked
INSP01659,2025-11-27,SCH0107,,True,False,False,False,,
INSP00517,2025-10-06,SCH0051,True,True,True,True,False,Zayyan Loyal,Average
INSP01858,2026-02-18,SCH0395,True,True,True,False,False,Eshana Manda,Average
INSP01278,2026-01-07,SCH0561,False,True,False,True,False,Waida Shankar,Needs repair
INSP00951,2025-09-07,SCH0323,False,True,True,True,False,Bina Shankar,Good condition
INSP01121,2025-11-01,SCH0225,True,True,True,False,True,,Toilets locked
INSP00420,2025-10-15,SCH0148,True,True,True,True,True,Januja Magar,Needs repair
INSP00923,2025-03-12,SCH0242,,True,True,True,True,Omkaar Das,Good condition
INSP02319,2025-04-19,SCH0024,True,True,True,True,True,Azad Chokshi,Toilets locked
INSP00478,2025-08-08,SCH0410,True,True,True,False,False,,
INSP02036,2025-06-12,SCH0171,True,False,True,False,False,Manan Mohan,No remarks
INSP02296,2025-10-18,SCH0564,True,True,True,False,False,Garima Gera,Good condition
INSP01693,2025-09-20,SCH0243,True,True,True,False,False,Anjali Sandhu,Needs repair
INSP02821,2025-11-22,SCH0080,True,True,True,True,False,Vamakshi Guha,No remarks
INSP01472,2026-03-03,SCH0257,True,True,True,True,False,Tanvi Kala,Average
INSP01203,2025-09-17,SCH0208,True,True,True,False,True,Krish Agarwal,
INSP01670,2025-09-01,SCH0573,True,True,True,True,True,Eesha More,No remarks
INSP02917,2026-01-24,SCH0282,True,True,True,,True,Kashvi Mahajan,Toilets locked
INSP01971,2025-07-05,SCH0008,True,True,True,False,False,,Toilets locked
INSP02152,2025-12-16,SCH0226,True,False,True,True,True,Samarth Subramaniam,Average
INSP00821,2025-06-20,SCH0303,,True,True,False,False,Dayamai Kashyap,
INSP01998,2025-05-23,SCH0187,True,True,True,True,False,Imaran Sawhney,Average
INSP01249,2025-08-25,SCH0201,True,True,True,,True,,Good condition
INSP02315,2026-01-13,SCH0303,True,True,False,False,False,Gagan Karan,Toilets locked
INSP02831,2025-05-19,SCH0183,,False,True,True,False,Samar Sane,Needs repair
INSP02191,2026-01-02,SCH0514,True,True,True,True,False,Oliver Balay,
INSP02749,2025-10-18,SCH0209,True,,True,True,True,Devansh Oak,Toilets locked
INSP01047,2025-09-30,SCH0226,True,True,True,True,,Chandran Ramanathan,
INSP01889,2025-06-24,SCH0071,True,True,False,,False,Harrison Dara,Average
INSP00616,2025-11-09,SCH0103,True,True,True,True,True,Chanakya Agate,Good condition
INSP01319,2025-05-15,SCH0281,True,True,,,True,Kala Kumer,No remarks
INSP02137,2026-03-16,SCH0123,True,True,True,False,True,Faris Barman,Needs repair
INSP02588,2026-03-06,SCH0215,True,True,True,False,False,,Average
INSP01773,2025-08-04,SCH0101,True,True,True,False,True,Rachit Virk,No remarks
INSP00132,2026-02-15,SCH0114,True,True,True,True,True,Benjamin Kari,Good condition
INSP00078,2025-04-26,SCH0434,True,True,True,True,False,Tarak Chokshi,No remarks
INSP02053,2026-01-10,SCH0449,True,True,True,True,False,Ekbal Kalita,No remarks
INSP00725,2025-01-05,SCH0209,False,True,True,False,True,Tanay Kumer,Average
INSP01315,2025-10-07,SCH0375,,True,True,True,False,Jagat Thaker,No remarks
INSP01852,2025-05-30,SCH0465,True,True,True,True,False,Falak Gade,Average
INSP02420,2026-01-27,SCH0229,True,True,False,True,True,Samarth Chandran,No remarks
INSP02616,2026-01-16,SCH0470,True,True,False,False,True,Ayaan Bora,Good condition
INSP01373,2025-05-12,SCH0239,True,True,True,True,False,Upkaar Morar,Average
INSP01856,2025-08-25,SCH0473,True,,True,True,False,Janaki Oza,Needs repair
INSP01320,2025-04-20,SCH0125,False,False,False,True,False,Isaac Yogi,
INSP02290,2025-04-10,SCH0521,True,True,True,True,True,Matthew Batta,Good condition
INSP00376,2025-05-08,SCH0132,True,,True,,True,Harish Khosla,Good condition
INSP01909,2025-09-29,SCH0093,False,False,False,True,True,Udarsh Shere,No remarks
INSP00334,2025-09-12,SCH0456,True,False,False,True,False,Aachal Barad,Good condition
INSP02375,2026-03-12,SCH0288,False,True,True,False,True,Umang Ray,
INSP02425,2026-01-11,SCH0560,True,True,False,True,False,Thomas Khurana,Toilets locked
INSP01605,2025-12-20,SCH0130,,True,True,False,False,Aishani Chokshi,Needs repair
INSP01119,2025-10-03,SCH0547,False,True,,False,False,Upadhriti Mallick,Good condition
INSP02971,2025-10-16,SCH0249,False,True,True,True,False,Aadi Shetty,Needs repair
INSP01944,2025-10-24,SCH0466,True,,True,True,False,Tejas Bajaj,Average
INSP02385,2025-10-09,SCH0112,,,True,True,False,Widisha Lad,No remarks
INSP02653,2025-09-17,SCH0591,True,False,True,True,True,Ekaraj Pillay,Average
INSP01343,2025-05-13,SCH0565,True,True,True,,False,,Needs repair
INSP00321,2025-10-20,SCH0407,False,True,False,False,True,Tamanna Om,
INSP01620,2025-08-31,SCH0170,True,False,False,True,False,Harsh Shankar,Toilets locked
INSP02574,2025-09-14,SCH0237,False,False,True,False,True,Brijesh Pandey,Average
INSP02061,2025-12-06,SCH0494,,False,True,True,False,,Good condition
INSP02220,2026-03-18,SCH0477,True,True,True,False,False,Nihal Merchant,Toilets locked
INSP01674,2025-07-07,SCH0260,False,,True,False,True,Charles Kala,Toilets locked
INSP01943,2026-01-05,SCH0457,True,True,True,False,False,Riya Ravi,Average
INSP00261,2025-07-09,SCH0508,True,True,True,False,True,Jai Rai,Toilets locked
INSP02478,2026-02-15,SCH0452,False,True,True,False,False,Arjun Andra,Average
INSP02040,2025-11-12,SCH0045,True,False,True,True,True,Noah Parmar,No remarks
INSP00690,2025-09-23,SCH0218,True,True,True,True,True,Anusha Kadakia,Average
INSP00902,2025-09-29,SCH0592,True,False,True,True,True,Manbir Sagar,No remarks
INSP02027,2025-06-06,SCH0355,False,True,True,False,True,Eiravati Bava,Good condition
INSP00139,2026-03-27,SCH0517,True,True,True,True,False,Brinda Krishna,Good condition
INSP01918,2025-07-27,SCH0025,False,True,False,True,True,Chatura Palla,Average
INSP01829,2025-12-28,SCH0558,True,False,True,True,True,,Good condition
INSP01574,2025-12-29,SCH0125,True,True,True,False,False,Hritik Tella,No remarks
INSP00320,2025-06-23,SCH0452,True,False,True,True,False,,
INSP00654,2025-11-28,SCH0506,True,True,False,True,False,Peter Jhaveri,
INSP02138,2025-04-18,SCH0461,True,True,True,True,True,Leela Basak,Average
INSP02586,2025-07-30,SCH0193,True,True,False,True,True,,No remarks
INSP00559,2025-10-26,SCH0133,,,True,True,True,Dayamai Andra,No remarks
INSP02188,2026-03-10,SCH0555,True,True,,True,False,Rushil Chakrabarti,Average
INSP00113,2026-02-09,SCH0441,,True,False,True,True,Neelima Ganguly,Good condition
INSP00532,2025-05-08,SCH0322,False,True,True,False,True,Chanakya Kala,Good condition
INSP00225,2026-03-06,SCH0440,False,True,True,True,True,,Needs repair
INSP00724,2025-09-08,SCH0237,False,False,True,True,True,Gaurav Seshadri,Good condition
INSP02555,2025-10-27,SCH0254,True,True,True,False,True,Amruta Nayar,Toilets locked
INSP02703,2025-09-14,SCH0179,True,True,True,True,True,Isaac Kibe,Good condition
INSP01434,2025-12-15,SCH0010,True,True,False,False,True,Abhimanyu Bhalla,Good condition
